time_period,time_identifier,geographic_level,country_code,country_name,region_name,region_code,old_la_code,la_name,new_la_code,setting_type,placement_reason,number_of_placements,denominator,perc_placements
202021,Academic year,Local authority,E92000001,England,South East,E12000008,872,Wokingham,E06000041,Education setting with URN,Total,115,132,87.12121212
202021,Academic year,Local authority,E92000001,England,South East,E12000008,872,Wokingham,E06000041,Non-maintained further education college,Total,1,132,0.757575757
202021,Academic year,Local authority,E92000001,England,South East,E12000008,872,Wokingham,E06000041,One on one tuition,Total,9,132,6.818181818
202021,Academic year,Local authority,E92000001,England,South East,E12000008,872,Wokingham,E06000041,Other unregistered provider,Total,7,132,5.303030303
202021,Academic year,Local authority,E92000001,England,South East,E12000008,872,Wokingham,E06000041,Total,New arrival without a school place,2,132,1.515151515
202021,Academic year,Local authority,E92000001,England,South East,E12000008,872,Wokingham,E06000041,Total,Other including pregnancy/childcare,16,132,12.12121212
202021,Academic year,Local authority,E92000001,England,South East,E12000008,872,Wokingham,E06000041,Total,Setting named on EHC plan,114,132,86.36363636
202021,Academic year,Local authority,E92000001,England,South East,E12000008,872,Wokingham,E06000041,Total,Total,132,132,100
202021,Academic year,Local authority,E92000001,England,South East,E12000008,886,Kent,E10000016,Education setting with URN,Total,1713,2085,82.15827338
202021,Academic year,Local authority,E92000001,England,South East,E12000008,886,Kent,E10000016,Non-maintained further education college,Total,3,2085,0.143884892
202021,Academic year,Local authority,E92000001,England,South East,E12000008,886,Kent,E10000016,One on one tuition,Total,122,2085,5.851318944
202021,Academic year,Local authority,E92000001,England,South East,E12000008,886,Kent,E10000016,Other unregistered provider,Total,247,2085,11.84652278
202021,Academic year,Local authority,E92000001,England,South East,E12000008,886,Kent,E10000016,Total,Other including pregnancy/childcare,481,2085,23.06954436
202021,Academic year,Local authority,E92000001,England,South East,E12000008,886,Kent,E10000016,Total,Setting named on EHC plan,1604,2085,76.93045564
202021,Academic year,Local authority,E92000001,England,South East,E12000008,886,Kent,E10000016,Total,Total,2085,2085,100
202021,Academic year,Local authority,E92000001,England,South East,E12000008,887,Medway,E06000035,Education setting with UKPRN,Total,1,337,0.296735905
202021,Academic year,Local authority,E92000001,England,South East,E12000008,887,Medway,E06000035,Education setting with URN,Total,280,337,83.08605341
202021,Academic year,Local authority,E92000001,England,South East,E12000008,887,Medway,E06000035,One on one tuition,Total,53,337,15.72700297
202021,Academic year,Local authority,E92000001,England,South East,E12000008,887,Medway,E06000035,Other unregistered provider,Total,1,337,0.296735905
202021,Academic year,Local authority,E92000001,England,South East,E12000008,887,Medway,E06000035,Total,New arrival without a school place,4,337,1.18694362
202021,Academic year,Local authority,E92000001,England,South East,E12000008,887,Medway,E06000035,Total,Other including pregnancy/childcare,10,337,2.96735905
202021,Academic year,Local authority,E92000001,England,South East,E12000008,887,Medway,E06000035,Total,Permanent exclusion,14,337,4.15430267
202021,Academic year,Local authority,E92000001,England,South East,E12000008,887,Medway,E06000035,Total,Setting named on EHC plan,309,337,91.69139466
202021,Academic year,Local authority,E92000001,England,South East,E12000008,887,Medway,E06000035,Total,Total,337,337,100
202021,Academic year,Local authority,E92000001,England,South East,E12000008,887,Medway,E06000035,Work based placement,Total,2,337,0.59347181
202021,Academic year,Local authority,E92000001,England,South East,E12000008,921,Isle of Wight,E06000046,Education setting with URN,Total,31,31,100
202021,Academic year,Local authority,E92000001,England,South East,E12000008,921,Isle of Wight,E06000046,Total,Setting named on EHC plan,31,31,100
202021,Academic year,Local authority,E92000001,England,South East,E12000008,921,Isle of Wight,E06000046,Total,Total,31,31,100
202021,Academic year,Local authority,E92000001,England,South East,E12000008,931,Oxfordshire,E10000025,Education setting with UKPRN,Total,33,352,9.375
202021,Academic year,Local authority,E92000001,England,South East,E12000008,931,Oxfordshire,E10000025,Education setting with URN,Total,309,352,87.78409091
202021,Academic year,Local authority,E92000001,England,South East,E12000008,931,Oxfordshire,E10000025,One on one tuition,Total,10,352,2.84090909
202021,Academic year,Local authority,E92000001,England,South East,E12000008,931,Oxfordshire,E10000025,Total,Mental health need,2,352,0.568181818
202021,Academic year,Local authority,E92000001,England,South East,E12000008,931,Oxfordshire,E10000025,Total,Other including pregnancy/childcare,8,352,2.272727272
202021,Academic year,Local authority,E92000001,England,South East,E12000008,931,Oxfordshire,E10000025,Total,Setting named on EHC plan,342,352,97.15909091
202021,Academic year,Local authority,E92000001,England,South East,E12000008,931,Oxfordshire,E10000025,Total,Total,352,352,100
202021,Academic year,Local authority,E92000001,England,South East,E12000008,936,Surrey,E10000030,Education setting with UKPRN,Total,50,1578,3.168567807
202021,Academic year,Local authority,E92000001,England,South East,E12000008,936,Surrey,E10000030,Education setting with URN,Total,1395,1578,88.40304183
202021,Academic year,Local authority,E92000001,England,South East,E12000008,936,Surrey,E10000030,Non-maintained further education college,Total,1,1578,0.063371356
202021,Academic year,Local authority,E92000001,England,South East,E12000008,936,Surrey,E10000030,One on one tuition,Total,83,1578,5.25982256
202021,Academic year,Local authority,E92000001,England,South East,E12000008,936,Surrey,E10000030,Other unregistered provider,Total,47,1578,2.978453738
202021,Academic year,Local authority,E92000001,England,South East,E12000008,936,Surrey,E10000030,Total,Mental health need,45,1578,2.851711026
202021,Academic year,Local authority,E92000001,England,South East,E12000008,936,Surrey,E10000030,Total,New arrival without a school place,8,1578,0.506970849
202021,Academic year,Local authority,E92000001,England,South East,E12000008,936,Surrey,E10000030,Total,Other including pregnancy/childcare,237,1578,15.01901141
202021,Academic year,Local authority,E92000001,England,South East,E12000008,936,Surrey,E10000030,Total,Permanent exclusion,6,1578,0.380228136
202021,Academic year,Local authority,E92000001,England,South East,E12000008,936,Surrey,E10000030,Total,Physical health need,13,1578,0.823827629
202021,Academic year,Local authority,E92000001,England,South East,E12000008,936,Surrey,E10000030,Total,Pupil in young offender institutes / secure training centres,1,1578,0.063371356
202021,Academic year,Local authority,E92000001,England,South East,E12000008,936,Surrey,E10000030,Total,Setting named on EHC plan,1268,1578,80.35487959
202021,Academic year,Local authority,E92000001,England,South East,E12000008,936,Surrey,E10000030,Total,Total,1578,1578,100
202021,Academic year,Local authority,E92000001,England,South East,E12000008,936,Surrey,E10000030,Work based placement,Total,2,1578,0.126742712
202021,Academic year,Local authority,E92000001,England,South East,E12000008,938,West Sussex,E10000032,Education setting with URN,Total,676,768,88.02083333
202021,Academic year,Local authority,E92000001,England,South East,E12000008,938,West Sussex,E10000032,One on one tuition,Total,92,768,11.97916667
202021,Academic year,Local authority,E92000001,England,South East,E12000008,938,West Sussex,E10000032,Total,Mental health need,2,768,0.260416666
202021,Academic year,Local authority,E92000001,England,South East,E12000008,938,West Sussex,E10000032,Total,Other including pregnancy/childcare,1,768,0.130208333
202021,Academic year,Local authority,E92000001,England,South East,E12000008,938,West Sussex,E10000032,Total,Setting named on EHC plan,765,768,99.609375
202021,Academic year,Local authority,E92000001,England,South East,E12000008,938,West Sussex,E10000032,Total,Total,768,768,100
202021,Academic year,Local authority,E92000001,England,South West,E12000009,420,Isles of Scilly,E06000053,Education setting with URN,Total,2,2,100
202021,Academic year,Local authority,E92000001,England,South West,E12000009,420,Isles of Scilly,E06000053,Total,Setting named on EHC plan,2,2,100
202021,Academic year,Local authority,E92000001,England,South West,E12000009,420,Isles of Scilly,E06000053,Total,Total,2,2,100
202021,Academic year,Local authority,E92000001,England,South West,E12000009,800,Bath and North East Somerset,E06000022,Education setting with UKPRN,Total,63,66,95.45454545
202021,Academic year,Local authority,E92000001,England,South West,E12000009,800,Bath and North East Somerset,E06000022,Education setting with URN,Total,3,66,4.545454545
202021,Academic year,Local authority,E92000001,England,South West,E12000009,800,Bath and North East Somerset,E06000022,Total,Setting named on EHC plan,66,66,100
202021,Academic year,Local authority,E92000001,England,South West,E12000009,800,Bath and North East Somerset,E06000022,Total,Total,66,66,100
202021,Academic year,Local authority,E92000001,England,South West,E12000009,801,"Bristol, City of",E06000023,Education setting with URN,Total,128,162,79.01234568
202021,Academic year,Local authority,E92000001,England,South West,E12000009,801,"Bristol, City of",E06000023,Other unregistered provider,Total,34,162,20.98765432
202021,Academic year,Local authority,E92000001,England,South West,E12000009,801,"Bristol, City of",E06000023,Total,New arrival without a school place,3,162,1.851851851
202021,Academic year,Local authority,E92000001,England,South West,E12000009,801,"Bristol, City of",E06000023,Total,Other including pregnancy/childcare,71,162,43.82716049
202021,Academic year,Local authority,E92000001,England,South West,E12000009,801,"Bristol, City of",E06000023,Total,Permanent exclusion,5,162,3.086419753
202021,Academic year,Local authority,E92000001,England,South West,E12000009,801,"Bristol, City of",E06000023,Total,Setting named on EHC plan,83,162,51.2345679
202021,Academic year,Local authority,E92000001,England,South West,E12000009,801,"Bristol, City of",E06000023,Total,Total,162,162,100
202021,Academic year,Local authority,E92000001,England,South West,E12000009,802,North Somerset,E06000024,Education setting with URN,Total,106,127,83.46456693
202021,Academic year,Local authority,E92000001,England,South West,E12000009,802,North Somerset,E06000024,One on one tuition,Total,7,127,5.511811023
202021,Academic year,Local authority,E92000001,England,South West,E12000009,802,North Somerset,E06000024,Other unregistered provider,Total,14,127,11.02362205
202021,Academic year,Local authority,E92000001,England,South West,E12000009,802,North Somerset,E06000024,Total,Permanent exclusion,1,127,0.787401574
202021,Academic year,Local authority,E92000001,England,South West,E12000009,802,North Somerset,E06000024,Total,Setting named on EHC plan,121,127,95.27559055
202021,Academic year,Local authority,E92000001,England,South West,E12000009,802,North Somerset,E06000024,Total,Mental health need,1,127,0.787401574
202021,Academic year,Local authority,E92000001,England,South West,E12000009,802,North Somerset,E06000024,Total,New arrival without a school place,1,127,0.787401574
202021,Academic year,Local authority,E92000001,England,South West,E12000009,802,North Somerset,E06000024,Total,Other including pregnancy/childcare,3,127,2.362204724
